"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0032102","negative regulation of response to external stimulus","7/104","429/28832",0.0163170163170163,4.52357898511745,4.42409431597015,0.000946558101328276,0.044045161012871,0.0340676118439986,"Pf4/Sod1/Kng2/Serping1/Fga/Ptgis/Lpcat3",7,"BP"
"GO:0014909","smooth muscle cell migration","4/104","122/28832",0.0327868852459016,9.08953341740227,5.38741733199349,0.00101248384528988,0.04613129520102,0.0356811741092288,"Dock5/Ptk2/Agt/Fga",4,"BP"
"GO:0003300","cardiac muscle hypertrophy","4/104","123/28832",0.032520325203252,9.01563477173233,5.36012935153777,0.00104364431407347,0.0465806145893607,0.036028709188315,"Ptk2/Sorbs2/Rock1/Agt",4,"BP"
"GO:0006959","humoral immune response","6/104","322/28832",0.0186335403726708,5.16579073100812,4.52293767341512,0.0011235122475061,0.0475891724774546,0.0368087984844751,"Pf4/Jchain/Kng2/C3/Serping1/Fga",6,"BP"
"GO:0072683","T cell extravasation","2/104","14/28832",0.142857142857143,39.6043956043956,8.69285996291225,0.00113995855247666,0.0475891724774546,0.0368087984844751,"Cd99/F11r",2,"BP"
"GO:0048821","erythrocyte development","3/104","57/28832",0.0526315789473684,14.5910931174089,6.17985060452861,0.00115800179709443,0.0475891724774546,0.0368087984844751,"Bpgm/Ank1/Tmod3",3,"BP"
"GO:0014897","striated muscle hypertrophy","4/104","127/28832",0.031496062992126,8.73167777104785,5.25400712494977,0.00117504129573962,0.0475891724774546,0.0368087984844751,"Ptk2/Sorbs2/Rock1/Agt",4,"BP"
"GO:1905954","positive regulation of lipid localization","4/104","127/28832",0.031496062992126,8.73167777104785,5.25400712494977,0.00117504129573962,0.0475891724774546,0.0368087984844751,"Eepd1/Ces1c/C3/Lpcat3",4,"BP"
"GO:0014896","muscle hypertrophy","4/104","129/28832",0.0310077519379845,8.59630292188432,5.20268235555293,0.00124490131567592,0.0495018032251496,0.038288161039066,"Ptk2/Sorbs2/Rock1/Agt",4,"BP"
"GO:0004866","endopeptidase inhibitor activity","7/102","197/28366",0.0355329949238579,9.88165621578581,7.51477573940441,7.40887881539523e-06,0.00132332726754679,0.00111776803273829,"Serpina1e/Birc6/Kng2/C3/Agt/Serping1/Serpina6",7,"MF"
"GO:0030414","peptidase inhibitor activity","7/102","205/28366",0.0341463414634146,9.4960306073649,7.33404600981271,9.6039479237991e-06,0.00132332726754679,0.00111776803273829,"Serpina1e/Birc6/Kng2/C3/Agt/Serping1/Serpina6",7,"MF"
